Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
b33a92e65c365f,8666353a324a07,c954423e017931,0,0,100.0,1,0,0,37,0,1,1,5.156,1354,duo-fpp,49,48,1551,0,0.0,0,0.0,0,0,38.76,1,0,0.0
cd7bd9dc060f3e,4fea68b89e0d58,c30fa26369add2,0,1,144.1,0,0,2,42,0,0,0,0.0,1395,squad,30,30,1487,0,2045.0,0,0.0,0,0,1542.0,3,0,0.8966
a973ea1b2cee29,fdda7b236646eb,654bb23dedabb8,0,0,0.0,0,0,0,66,1000,0,0,0.0,1872,solo-fpp,98,96,-1,0,0.0,0,0.0,0,0,899.8,1,1500,0.4227
c0a1f9c795bce2,e78076eac2b561,dff25863c06ce9,0,0,168.6,1,0,0,39,0,1,1,11.31,1367,duo-fpp,48,45,1496,0,0.0,0,0.0,0,0,71.01,2,0,0.0638
0cea5e0f8143f1,1cde0e07f3debc,9b28050e8be563,0,0,96.35,0,0,0,67,1275,0,0,0.0,1806,solo-fpp,95,91,-1,0,0.0,0,0.0,0,0,244.2,2,1463,0.383
eb3abc6a7189fa,ba2e29498d1f6f,69bc0ae3b9040e,0,1,100.0,0,0,0,26,0,1,1,0.0,1883,squad,27,25,1522,1,0.0,0,0.0,0,0,2988.0,6,0,0.6538
1e65b0b8f72deb,9b38d2223c484c,709bcf4001c11c,0,1,121.9,2,0,1,63,1191,0,0,0.0,1827,squad,28,26,-1,0,3004.0,0,0.0,0,0,1297.0,5,1415,0.4815
a47e4d82337561,c0d3d181ceba20,81a3e70eea7af5,0,0,100.0,1,0,0,33,0,1,1,27.84,1439,squad-fpp,25,23,1283,0,0.0,0,0.0,0,0,69.47,4,0,0.125
56e8aea87f9d49,38fcd9c2df4195,76ac7bf5abfbdb,0,0,58.4,0,0,0,59,0,0,0,0.0,1405,solo-fpp,98,96,1521,0,0.0,0,0.0,0,0,964.4,3,0,0.5979
de17042df56110,8081628a7b2991,ccb049a6700e92,0,0,130.6,1,0,1,37,1130,1,1,1.762,1774,duo-fpp,45,45,-1,0,743.8,0,0.0,0,0,360.7,3,1481,0.1591
f8f685cb2820b3,7e0a3ec86b3ee7,77267b25e73c07,0,2,214.9,1,0,1,62,0,0,0,0.0,1804,duo-fpp,48,47,1455,0,0.0,0,0.0,0,0,842.9,4,0,0.5319
e89f0df7eb5fff,1e28b620ebb946,615ae16e0a4b3f,0,2,0.0,0,0,0,44,1080,0,0,0.0,1315,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,3554.0,4,1523,0.9231
1114c32eaca498,933e76f8c23c43,79325143fae9f4,0,0,0.0,0,0,0,66,0,0,0,0.0,1370,squad-fpp,30,30,1485,1,0.0,0,0.0,0,0,380.5,3,0,0.2759
761bcb72f3bb10,4bdeffa6ea4244,23328e41290358,0,0,26.46,0,0,0,54,0,0,0,0.0,1406,solo-fpp,98,97,1529,0,551.5,0,0.0,0,0,986.7,4,0,0.7629
4b9e0f409f12ce,23db6fe5b2bec3,a56a9f4fd467d8,1,8,250.1,1,0,7,10,0,2,1,13.23,1447,duo-fpp,48,46,1484,0,0.0,0,104.2,0,0,2514.0,8,0,1.0
e3fa59125a12c6,76a3cc44be53de,c434131b90c255,1,5,907.7,5,1,7,3,0,4,2,28.42,1917,squad-fpp,29,27,1550,0,6030.0,0,0.0,0,0,1909.0,4,0,0.8929
9b5a00253b498d,a57e0307a18841,117b13932360ae,0,0,100.0,1,1,0,39,0,1,1,11.42,1894,squad-fpp,30,29,1569,0,0.0,0,0.0,0,0,172.5,2,0,0.1724
b3c9e1a1de2693,ccc029d44df268,4ae32849cc1988,0,0,0.0,0,0,0,65,0,0,0,0.0,1396,squad,29,29,1472,0,0.0,0,1.541,0,0,1027.0,4,0,0.3929
7840cd03f0301a,5f2ce9c1d80ebe,9321abcdbbff7a,0,3,42.64,0,0,2,27,1000,1,1,5.091,1352,duo,46,43,-1,0,3169.0,0,0.0,0,0,1794.0,3,1500,0.6667
9b905b2c34af3f,f3e67f38b20eee,c0d5a687ba75da,1,5,224.7,1,0,5,28,0,1,1,28.68,1782,squad-fpp,30,28,1549,0,10650.0,0,0.0,0,0,1789.0,7,0,0.7586
3c72bbc7139549,323b99e1767dfd,bbd7eeb9148a1f,3,1,208.7,1,0,3,23,0,1,1,24.28,1390,squad-fpp,27,27,1500,1,0.0,0,0.0,0,0,2950.0,6,0,0.8462
77b14245954c7b,1c30111a2045a5,06e4665ac55cc1,0,0,96.77,0,0,0,62,1203,0,0,0.0,1344,solo-fpp,97,97,0,0,0.0,0,0.0,0,0,775.3,5,1578,0.4896
ea62ca8f32b6ae,140487840e399b,9c9238b3478e7f,0,0,100.0,1,0,0,86,0,0,0,0.0,1367,squad-fpp,28,27,1500,0,0.0,0,0.0,0,0,10.76,1,0,0.037
bd710b25e64fbd,25f68d85791126,3ef45e9d2dbd2f,1,0,200.0,1,0,0,22,0,2,2,5.311,1382,squad-fpp,30,30,1440,1,0.0,0,0.0,0,0,55.78,2,0,0.4483
dd499849021361,dcd7e45c22653a,0a3975ee72ff75,0,0,23.25,0,0,0,79,0,0,0,0.0,1360,squad-fpp,28,28,1417,0,0.0,0,0.0,0,0,122.9,1,0,0.1852
0b482fe1d6083f,eb7625629003db,02c5c6b9032eb7,0,0,0.0,0,0,0,95,0,0,0,0.0,1929,squad-fpp,30,30,1410,0,0.0,0,0.0,0,0,0.0,0,0,0.0
c0823aa8aa3f99,8e22f455416cd8,a7c1fae2b17c1b,0,3,168.2,2,0,16,39,1252,0,0,0.0,1781,squad-fpp,27,26,-1,0,2007.0,0,0.0,0,0,3324.0,5,1498,0.8462
63ebfcffa0b5e6,4707e989aa8ce4,a87c1765762a1e,1,0,38.13,0,0,0,85,1091,0,0,0.0,1818,duo-fpp,48,47,-1,0,0.0,0,0.0,0,0,47.18,1,1518,0.0851
aab54d0614770a,983780df90a2b6,e113ebfe3c59bb,2,6,228.1,1,1,4,14,0,2,1,48.93,1400,duo,47,46,1518,0,0.0,0,0.0,0,0,3040.0,6,0,0.9565
728ae4db184b5b,4a843ac2c26ee6,c150153bc2f2ea,0,0,92.82,1,0,0,48,1306,1,1,17.04,1997,squad-fpp,34,34,-1,0,0.0,0,0.0,0,0,225.0,2,1482,0.1212
8b28173e4b4ff4,92a49f80caa3c3,06aa1c11840432,0,0,47.95,0,0,0,75,0,0,0,0.0,1990,squad-fpp,28,26,1431,0,0.0,0,0.0,0,0,270.6,6,0,0.1481
a0a70a7a8fcada,c71b909b3bc6ee,8e9be31072135d,0,0,62.89,0,0,0,71,0,0,0,0.0,1380,squad-fpp,27,25,1408,0,0.0,0,0.0,0,0,59.73,4,0,0.2308
13d80052f1ffba,22e57705398964,a2a7855aafbc92,0,0,0.0,0,0,0,65,0,0,0,0.0,1369,solo-fpp,92,91,1498,0,0.0,0,0.0,0,0,405.1,1,0,0.3736
364ccb47597f4b,98e4737b0b28d2,a9097c967e4916,0,0,29.4,0,0,0,68,0,0,0,0.0,1826,duo-fpp,50,50,1506,0,0.0,0,0.0,0,0,915.3,4,0,0.4082
b2bd1fae2d49ec,4f6fdcceea67fa,7076e6f8c0222b,0,0,218.0,1,0,0,22,1617,1,1,41.8,1794,duo-fpp,49,47,-1,0,0.0,0,0.0,0,0,1463.0,9,1639,0.8333
78397213f0d61e,2a67fb2610a273,887236b98822a1,0,0,0.0,0,0,0,87,0,0,0,0.0,1783,duo-fpp,47,44,1500,0,0.0,0,0.0,0,0,0.0,0,0,0.0
33a78ae9b4730a,a546d3bedbf11d,05a528ef55b1d9,1,2,136.2,0,0,1,22,0,1,1,16.85,1399,duo-fpp,44,41,1477,0,0.0,0,0.0,0,0,1664.0,5,0,0.6977
c7cee7b9fccb78,4906a8f63379f0,d6be13aa5c539c,0,5,781.7,4,2,11,2,1503,7,2,190.3,1883,duo-fpp,41,38,-1,1,3297.0,0,0.0,0,0,2487.0,7,1541,0.7
c6dd1b6d2c8ef8,13cee898979bc0,5a5d23025129e2,0,0,129.6,0,0,1,51,0,0,0,0.0,1959,solo-fpp,95,93,1607,0,0.0,0,30.07,0,0,893.7,3,0,0.7234
5a09950381efa2,4fa78463b80a68,5b8cb9df688d97,0,1,303.5,3,1,0,14,1419,3,2,28.54,1418,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,184.7,1,1486,0.2857
797a35d8df26f8,5469d9a34eb4cc,7e7d1a3668c1bf,0,0,0.0,0,0,0,63,0,0,0,0.0,1972,squad-fpp,28,27,1449,0,0.0,0,258.9,0,0,1659.0,5,0,0.5556
629842d7dbd41f,6b8f753f1cc5c9,12ed1d669191f9,0,1,158.1,1,1,1,36,0,1,1,19.46,1390,duo-fpp,48,46,1502,0,0.0,0,0.0,0,0,804.1,3,0,0.617
f6665d9b5ceb9b,644b28185d7657,075126632eb0de,0,0,237.9,1,0,1,31,0,1,1,15.54,1364,duo,47,43,1715,1,0.0,0,0.0,0,0,863.7,1,0,0.413
79b8c804d1ae33,40b1ba673f2f48,abc1ad900f790f,0,1,126.5,0,1,3,31,0,1,1,2.435,1976,solo,96,93,1500,0,0.0,0,295.8,0,0,1802.0,4,0,0.7158
f4e42f81fb45b1,57508e02e0a7c9,f68295b05e5a5b,0,2,440.2,2,1,5,3,0,5,1,172.2,1392,duo,50,47,1500,1,0.0,0,0.0,0,0,2124.0,6,0,0.9796
a8f7c98bd1b995,7cb5ba4963715f,6eea9355ad9778,0,5,88.0,0,1,4,25,0,1,1,35.29,1984,solo,96,95,1527,0,0.0,0,0.0,0,0,1244.0,6,0,0.7263
41da64fd329d48,3035012c7311c2,f849f984bcf5a2,0,4,489.8,1,2,0,5,0,4,2,61.74,1420,duo-fpp,49,47,1456,0,0.0,0,0.0,0,0,2505.0,5,0,0.9167
1d976cfdeed2a2,448a2d2ca8ff2e,73321f540d21d4,0,1,56.6,0,0,1,24,0,1,1,78.74,1438,solo,98,95,1524,0,87.3,0,0.0,0,0,3316.0,4,0,0.9691
1cc503707e9771,e77adaeb1a9c40,ea9a63e1484451,0,0,0.0,0,0,0,78,0,0,0,0.0,1387,squad-fpp,26,24,1500,0,0.0,0,0.0,0,0,241.0,1,0,0.12
dedbda0322632f,6e9c98f3be036e,c65ff1fbd4d334,1,0,50.96,0,0,0,55,0,0,0,0.0,1294,solo-fpp,91,89,1613,0,0.0,0,0.0,0,0,195.7,2,0,0.5
35d3a552627459,d10dfd08ae8a70,0b660265738c6d,0,0,149.3,3,0,1,19,0,2,1,17.14,1930,squad-fpp,30,28,1480,0,0.0,0,0.0,0,0,362.1,3,0,0.1724
c0e898b1d353d0,63be6808e38dc4,7a515a9cabf629,0,3,48.8,1,0,4,18,1264,2,2,5.366,1435,duo-fpp,49,47,-1,0,0.0,0,0.0,0,0,2033.0,6,1570,0.7917
f2dd3762db1348,190b9eb6cbb544,d4c3e354d103c8,0,0,114.7,1,1,0,29,1263,1,1,17.83,1307,squad-fpp,31,31,-1,0,0.0,0,0.0,0,0,267.3,4,1507,0.5
61a5327e884a7e,34806a21f62ffb,835f5e1459081d,0,3,123.4,0,1,2,32,0,1,1,2.832,1321,squad-fpp,27,26,1366,0,0.0,0,0.0,0,0,2074.0,3,0,0.5385
9d709da6bc1666,0282e43299b110,741fe779c58abf,2,0,25.27,0,0,0,91,1138,0,0,0.0,1882,duo,46,44,0,0,0.0,0,0.0,0,0,8.908,1,1482,0.0
810c626e952465,9646ac84cbbc16,5df4b2e55931aa,0,2,236.1,0,0,2,26,0,1,1,26.52,1517,squad-fpp,28,27,1373,1,0.0,0,0.0,0,0,2631.0,3,0,0.8519
d0c50c622b7041,7e83b86226c442,370903996b8f2e,0,0,100.0,1,0,0,38,0,1,1,39.57,1371,duo-fpp,46,44,1723,0,0.0,0,0.0,0,0,103.2,5,0,0.1778
aaa30bd915f517,cc9745fc3f465f,eb961a02744ccc,0,0,0.0,0,0,0,57,0,0,0,0.0,1359,duo-fpp,46,46,1515,0,0.0,0,0.0,0,0,608.3,7,0,0.5556
7bf21765796486,a0c9b3a2771a07,0a6e7b5e1207a4,0,0,0.0,0,0,0,64,1019,0,0,0.0,1381,duo-fpp,49,47,-1,0,0.0,0,0.0,0,0,474.9,5,1496,0.4375
e8c8afdf1df998,6fa15130e25976,10f732e3ca078a,0,0,0.0,0,0,0,69,0,0,0,0.0,1892,squad-fpp,27,27,1573,0,908.9,0,0.0,0,0,115.3,2,0,0.1923
0456ac9f4d21dd,3ad4d763d14275,580ad7ba53b42e,0,0,186.9,0,0,0,59,0,0,0,0.0,1372,squad-fpp,27,25,1503,0,0.0,0,0.0,0,0,627.2,5,0,0.5385
fba15cb80e1949,dccffc7190a5d3,5b1bac12e2ae35,0,0,0.0,0,0,0,89,0,0,0,0.0,1373,duo-fpp,48,48,1500,0,0.0,0,0.0,0,0,63.25,1,0,0.0851
58dad583ce3ac5,b7e19338ab276f,ebd683b61e154f,0,0,178.0,1,0,2,36,0,1,1,5.861,1722,squad-fpp,24,23,1463,0,0.0,0,0.0,0,0,207.3,5,0,0.1304
7bc2137b47fce9,913e0526cb4106,13c4b2716c5bf6,0,0,34.3,0,0,0,79,1270,0,0,0.0,1389,squad,27,26,-1,0,0.0,0,0.0,0,0,103.2,4,1484,0.1154
9ff3e695f2e02e,5895a37e44b1b0,cbfa4dbca52778,0,1,0.0,0,0,0,53,0,0,0,0.0,1919,duo-fpp,47,47,1500,0,2631.0,0,0.0,0,0,1207.0,3,0,0.5652
6efef98e00fb9c,5098721e92cc31,a032e63f6654f8,0,0,77.39,0,0,1,65,1375,0,0,0.0,2082,squad-fpp,30,28,-1,0,753.1,0,0.0,0,0,2614.0,3,1482,0.3793
3b882c162abdf6,aa93e9a252a99d,d8cc954923e065,0,0,343.3,3,1,1,5,1569,4,3,61.3,1396,duo-fpp,49,47,-1,1,0.0,0,0.0,0,0,194.2,2,1604,0.4375
0afcb65f172274,8bdbea69374902,bd81b06b52e71a,0,2,0.0,0,0,4,35,1034,0,0,0.0,1420,duo-fpp,48,45,-1,0,1.764,0,0.0,0,0,2888.0,10,1461,1.0
6a7c4e3e6091de,237e9fea5faf0a,4536c85a1e5b00,1,0,144.1,1,0,1,36,0,1,1,54.49,1846,duo-fpp,49,45,1508,1,0.0,0,0.0,0,0,528.8,4,0,0.25
e00d8e73155316,f708367ee826d5,43caba73b17589,0,0,50.07,0,0,10,28,0,1,1,30.25,1804,squad-fpp,31,30,1507,1,0.0,0,0.0,0,0,801.6,5,0,0.3667
47d24a4c98f802,645dba76b527f0,55ed5cc839ddcd,0,0,52.53,0,0,1,53,1000,0,0,0.0,1928,solo-fpp,95,92,-1,0,3520.0,0,0.0,0,0,1404.0,7,1500,0.6596
d3418aecdd2aae,4c839847ac7395,af46342e3a04f8,0,0,0.0,0,0,0,90,0,0,0,0.0,1940,squad,28,28,1606,0,818.2,0,0.0,0,0,155.5,0,0,0.037
f238666944c16d,7777f325d5f626,ac4f60f2026f1c,1,0,66.65,0,0,0,69,0,0,0,0.0,1352,squad,30,30,1487,0,0.0,0,0.0,0,0,36.05,1,0,0.3103
6c7726a39a3d0b,94576df03d29b0,b6123630538efa,0,0,27.58,0,0,0,57,0,0,0,0.0,1446,solo-fpp,96,95,1488,0,0.0,0,24.02,0,0,578.0,3,0,0.4842
2b7bbb823a2684,fb9969e33b632a,29ff2f1ae23ba4,2,5,276.8,1,0,3,14,0,2,1,192.9,1939,squad-fpp,30,30,1440,1,3814.0,0,0.0,0,0,3254.0,2,0,0.931
e2cc53a5d101ec,d9e05be692ee28,231c07ec13f676,1,3,616.8,4,2,3,3,0,4,1,117.3,1323,squad-fpp,27,26,1404,2,0.0,0,0.0,0,0,2622.0,4,0,0.9231
76937d4f1a175f,0c58fc45fb3e41,98b13d5c020d1c,1,0,29.4,0,0,0,55,1522,0,0,0.0,1404,squad,28,28,-1,0,1107.0,0,0.0,0,0,1027.0,4,1510,0.4815
4901bca2211894,bbf1c6feb8f380,3be2dd137a950c,0,0,0.0,0,0,0,85,1196,0,0,0.0,1184,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,131.1,1,1530,0.0741
7e60c29dcf5ac4,ca172cffd1c8da,6915cec7724451,0,1,0.0,0,0,0,87,1459,0,0,0.0,1280,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,126.9,2,1526,0.1071
f58c8b2482d129,48abbe54e29d6d,fa7b81ab77dbb0,1,0,186.7,1,0,0,41,0,1,1,7.784,1487,squad,28,28,1626,1,0.0,0,0.0,0,0,108.7,2,0,0.1111
80cd83c0556f22,c35b1f5325b30a,5c95d8ccc8d4a3,0,1,281.0,3,0,1,11,0,3,1,58.73,1384,squad-fpp,28,28,1496,0,0.0,0,0.0,0,0,384.6,6,0,0.8148
6e1bbb12468535,555d63858eff4b,8c4378aed5e5ea,0,0,226.5,2,1,1,31,0,1,1,56.32,1958,squad,26,25,1500,0,0.0,0,0.0,0,0,1075.0,2,0,0.36
3a00f98711ff45,afa20782399f5d,9b284ebe29e770,1,1,304.9,2,1,1,18,0,2,1,77.8,1893,duo-fpp,46,44,1503,1,0.0,0,0.0,0,0,1349.0,4,0,0.6222
dd4ec92fed75a0,3d3286c4e304c2,52349dfa2aa4fe,0,0,0.0,0,0,0,77,0,0,0,0.0,1368,duo,46,46,1562,0,0.0,0,0.0,0,0,224.6,1,0,0.2
16cf9157c03715,ec91719a5a79ed,123a89b56e1a3a,0,7,397.1,1,1,1,4,0,4,1,204.8,1857,duo-fpp,47,46,1512,0,5163.0,0,0.0,0,0,2767.0,9,0,0.9783
22e83d9d6a821b,438041fe4748eb,711424c02f4754,0,0,0.0,0,0,0,61,1000,0,0,0.0,1777,squad,29,29,-1,0,2217.0,0,0.0,0,0,1654.0,6,1500,0.5357
5da9181893217f,278b2c12abbbfa,2ca6424f565dce,0,2,411.6,2,2,4,17,0,2,1,86.38,1959,squad,27,26,1566,1,1510.0,0,0.0,0,0,4129.0,5,0,0.7692
370711c25b9664,a127d3f062deb3,8b1e17b9b592c7,1,3,515.7,4,2,5,5,1409,4,2,33.24,1397,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,2514.0,5,1482,0.7308
80c865f599034e,a232219bf689bb,82759ef0288e3a,1,0,220.4,1,0,0,32,1493,1,1,4.069,1889,squad,26,26,-1,0,0.0,0,0.0,0,0,411.9,2,1513,0.12
9b7d7a6667c90c,907f4be4c27967,9e6d4e4aad23aa,0,0,218.0,1,1,0,13,0,2,2,1.274,835,crashfpp,49,45,1500,0,644.5,0,0.0,0,0,384.1,2,0,0.3125
bd4615335bcfe5,4530a9393cc9e7,2dfbe220bc5541,0,0,26.0,0,0,0,74,0,0,0,0.0,1920,solo-fpp,98,96,1500,0,0.0,0,0.0,0,0,104.4,3,0,0.2577
e5535abbc8ca4a,34093904a51248,bdfecf5ad60956,1,1,69.9,0,1,1,26,0,1,1,16.6,1402,squad-fpp,28,28,1470,2,0.0,0,0.0,0,0,2986.0,8,0,1.0
f9e7284fbefdc1,ee05a964e21427,0e61843bb0a8df,0,0,0.0,0,0,0,72,1608,0,0,0.0,1405,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,256.1,3,1679,0.3077
c19e1ed68b32d9,a2ba087173fda3,d972d01cb334c8,0,0,0.0,0,0,0,78,1200,0,0,0.0,1356,solo-fpp,98,97,-1,0,0.0,0,0.0,0,0,136.5,0,1468,0.2268
fd12ff287607e2,591ac5a65830ee,625ebbca5c0662,0,0,28.38,0,0,0,62,0,0,0,0.0,1344,squad-fpp,30,28,1315,0,0.0,0,0.0,0,0,936.2,3,0,0.4138
abe415c4d97767,1e475c4ecc39ae,3ce9211335c63c,0,1,537.0,5,2,4,2,1306,6,1,175.7,1859,squad-fpp,31,30,-1,2,0.0,0,0.0,0,0,1224.0,5,1539,0.4
f02deab24475e4,6cf8cab937a49c,8b17c1a0098158,0,0,100.0,1,0,0,89,0,0,0,0.0,1892,duo-fpp,48,45,1516,0,0.0,0,0.0,0,0,16.49,1,0,0.0425
cb5cc5315ee357,4ecd2f5cbca064,05a71424503bb5,0,0,98.14,0,0,0,69,0,0,0,0.0,1894,duo-fpp,47,44,1555,0,0.0,0,0.0,0,0,493.8,1,0,0.2174
557e79ed12da9e,08dbcdaa6e5ce3,efe6f0fa8d9425,0,1,0.0,0,0,0,51,0,0,0,0.0,1895,duo,48,46,1455,0,3721.0,0,0.0,0,0,1286.0,4,0,0.5745
4eeae5455a0238,1ffcc3b5cf9592,83c6e6c75a5d59,0,0,0.0,0,0,0,72,0,0,0,0.0,1818,squad-fpp,29,29,1454,0,0.0,0,0.0,0,0,417.6,5,0,0.3571
e92a9ce9f50364,7538cdc77636ad,5daca83f9aae76,0,0,0.0,0,0,0,56,1000,0,0,0.0,1449,solo,95,84,-1,0,0.0,0,0.0,0,0,227.9,7,1500,0.4574
a4f516ea7cb9ea,f65393391d1601,18827cdda82cbb,0,0,19.35,0,0,0,55,0,0,0,0.0,1887,squad,28,27,1425,0,0.0,0,0.0,0,0,623.2,6,0,0.4444
8a3245196d749f,70b4f7533b3a9c,bb343fb42e7d85,0,1,164.3,1,0,4,23,1056,1,1,1.586,1883,duo-fpp,31,31,-1,1,4532.0,0,0.0,0,0,1641.0,9,1503,0.6
2c3b5435efb2b6,65235a28080fa7,0cee3e01634cd1,0,0,91.11,0,0,0,68,1381,0,0,0.0,1320,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,876.1,4,1526,0.4643
538551ac132fc6,456dddb6eaf49c,4b4420247c1454,0,0,0.0,0,0,0,49,1136,0,0,0.0,1913,squad-fpp,28,27,-1,1,0.0,0,0.0,0,0,224.3,2,1534,0.5926
bd48f1019e026a,7fc1124e7b9d5f,3650d079552505,0,0,0.0,0,0,0,93,1178,0,0,0.0,1923,squad,29,29,-1,0,0.0,0,0.0,0,0,0.0,0,1392,0.0
c37b036ebac8d8,dc29c2a07f61de,647d4b52ed1c79,0,0,100.0,1,0,0,83,0,0,0,0.0,1868,squad-fpp,29,27,1470,1,0.0,0,0.0,0,0,96.65,3,0,0.0714
6d34c1273a6bfa,01c8ea471d3714,1c9ce430b82b79,0,2,110.0,2,1,7,13,1000,2,2,8.309,1297,squad,26,25,-1,2,0.0,0,0.0,0,0,2422.0,4,1500,0.96
606e7f375c33da,6e29c8fafe3442,a22bbb196fc3eb,0,0,96.19,0,0,0,81,1210,0,0,0.0,1797,squad,26,26,-1,0,0.0,0,0.0,0,0,490.3,2,1489,0.08
1a338a8c7bc386,3cd6b398969cd5,7f0ecb7f00fbbe,0,4,97.21,0,0,0,28,0,1,1,25.17,1878,solo,97,91,1469,0,2068.0,0,0.0,0,0,1544.0,7,0,0.6562
25788bba233e50,011c230d3f1f56,db8a88da215bb2,0,0,24.25,0,0,0,84,1468,0,0,0.0,1361,duo-fpp,49,47,-1,0,0.0,0,0.0,0,0,71.71,3,1544,0.1458
96a5f8ae898909,e75622bea9ea9d,b51c481358b0a2,0,0,0.0,0,0,0,61,1000,0,0,0.0,1308,squad-fpp,27,27,-1,1,0.0,0,0.0,0,0,722.6,8,1500,0.5
0fac56fc8d62b4,1bd2e03a73442a,430852e9b0c722,0,0,0.0,0,0,0,62,1322,0,0,0.0,1471,solo,96,94,-1,0,0.0,0,0.0,0,0,259.5,5,1609,0.5368
fe8a4a96f62cdd,c9a1962e1db829,9b175b700f86b2,0,0,0.0,0,0,0,75,0,0,0,0.0,1919,duo-fpp,48,44,1391,0,0.0,0,0.0,0,0,105.2,4,0,0.2128
4e36293b74ee70,8b9ed5a2bf47c5,5eb84852cc6cce,0,0,94.0,0,0,0,80,0,0,0,0.0,1375,squad-fpp,29,28,1460,0,0.0,0,0.0,0,0,130.6,2,0,0.1071
cec363389c3341,79c9709b9606de,a16ad8d6224965,0,3,317.9,3,0,2,6,0,4,1,312.2,1865,flaretpp,26,26,1500,0,0.0,0,0.0,0,0,2617.0,6,0,0.84
b8cb75c8352044,c6d1984f51246c,d83a53517c75a0,0,1,0.0,0,0,0,53,0,0,0,0.0,1347,squad,25,25,1475,0,3199.0,0,0.0,0,0,522.8,2,0,0.625
8e9b03153a0df8,6a456caa36df05,0eaa0a0d56cff2,0,0,23.43,0,0,0,86,0,0,0,0.0,1875,squad,27,25,1477,0,0.0,0,0.0,0,0,210.4,3,0,0.0
db128b615c39f7,a049e356575959,654a4cafec47f6,0,0,0.0,0,0,0,79,0,0,0,0.0,1331,duo,49,46,1569,0,0.0,0,0.0,0,0,232.4,3,0,0.2083
3eddc9bb1ec28a,5ab5893750c708,9e3c6bee3b92eb,0,0,70.2,0,0,0,84,0,0,0,0.0,1878,solo-fpp,93,90,1494,0,0.0,0,0.0,0,0,24.34,0,0,0.1087
efcfd4cb167fa3,b36d00720108e6,f24102503a418b,0,0,0.0,0,0,0,55,1046,0,0,0.0,1955,duo,46,45,-1,0,0.0,0,0.0,0,0,1353.0,5,1472,0.5333
450bca367ea24b,8120d6a45f760f,69c41b617e4851,0,0,109.9,0,0,0,62,1278,0,0,0.0,1838,duo-fpp,46,45,-1,0,7591.0,0,0.0,0,0,1116.0,6,1461,0.5333
bcf7c75555383f,d95fd05235f6bb,005166f6ee4ab6,0,0,0.0,0,0,0,89,1027,0,0,0.0,1431,duo-fpp,50,47,-1,0,0.0,0,0.0,0,0,8.198,1,1493,0.0612
917290f86ae74b,3f52bc7abf4a37,d526515f54b8ee,0,0,525.9,3,1,1,11,1389,3,3,12.98,1353,squad-fpp,28,28,-1,0,0.0,0,0.0,2,0,1267.0,3,1507,0.4074
bea4c7eb1487d5,a979b71b48d7a9,dd63c733b0ee45,0,1,200.0,0,0,0,20,1185,2,1,61.88,1350,solo-fpp,98,97,-1,0,0.0,0,0.0,0,0,1284.0,3,1566,0.7216
3e1d0039cc3640,b9d18e4654d4bf,4cd2c14ac6565f,0,0,90.42,1,0,0,80,0,0,0,0.0,1419,squad-fpp,27,27,1500,0,0.0,0,0.0,0,0,112.1,2,0,0.1154
d540e5398ab91d,a2c9826fae77e4,1401224c52c15b,0,0,0.0,0,0,0,80,0,0,0,0.0,1830,solo-fpp,87,85,1849,0,0.0,0,0.0,0,0,66.63,2,0,0.0814
4836255cc3c28d,1f901f3286136b,a6d2df31b469da,0,0,10.0,1,0,0,80,1359,0,0,0.0,1265,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,120.9,3,1479,0.1071
38e652f777537b,35b6d28b1252aa,8879ca7388d225,2,1,309.6,2,0,0,13,1339,2,1,128.8,1377,squad,27,26,-1,0,0.0,0,0.0,0,0,3127.0,6,1606,0.8846
da802bf3348143,4316df58b63054,e6fea585cf95c8,0,0,0.0,0,0,0,87,0,0,0,0.0,1816,duo-fpp,46,43,1500,0,0.0,0,0.0,0,0,36.83,1,0,0.0444
8fdd049087cf1f,155a8bbfc8ff22,2b46f915c9297d,0,3,21.78,0,0,1,45,1345,0,0,0.0,1376,squad-fpp,29,29,-1,0,0.0,0,117.0,0,0,2471.0,3,1577,0.8929
5744a0ac65245a,550ccd93e9df37,a68ef9e26b7934,1,1,247.9,2,0,1,20,1103,2,1,14.77,1873,duo-fpp,47,44,-1,1,0.0,0,0.0,0,0,458.2,6,1508,0.5
19e75c1a0426d8,b28af55ec99589,2857568d4c89c0,0,2,120.0,3,0,0,10,0,3,3,28.17,1266,squad-fpp,27,27,1435,0,0.0,0,0.0,0,0,606.3,4,0,0.6154
52f2abf2fb5bbf,213223851e34cb,e079b12e2d9ce0,0,1,0.0,0,0,0,66,0,0,0,0.0,1324,duo-fpp,48,47,1483,0,0.0032,0,25.39,0,0,1089.0,11,0,0.4468
